#cpu 34:58.31 total
run, score, built
3826, 0.846154, -
3827, 0.846154, -
3828, 0.846154, -
3829, 0.846154, -
3830, 0.846154, -
3831, 0.846154, -
3832, 0.846154, -
3833, 0.846154, -
3834, 0.846154, -
3835, 0.785714, Rebuilt
3836, 0.846154, -
3837, 0.846154, -
3838, 0.846154, -
3839, 0.846154, -
3840, 0.846154, -
3841, 0.846154, -
3842, 0.846154, -
3843, 0.846154, -
3844, 0.846154, -
3845, 0.846154, -
3846, 0.846154, -
3847, 0.846154, -
3848, 0.846154, -
3849, 0.846154, -
3850, 0.846154, -
3851, 0.846154, -
3852, 0.846154, -
3853, 0.846154, -
3854, 0.846154, -
3855, 0.846154, -
3856, 0.846154, -
3857, 0.846154, -
3858, 0.846154, -
3859, 0.846154, -
3860, 0.846154, -
3861, 0.846154, -
3862, 0.846154, -
3863, 0.846154, -
3864, 0.846154, -
3865, 0.785714, Rebuilt
3866, 0.846154, -
3867, 0.846154, -
3868, 0.846154, -
3869, 0.846154, -
3870, 0.846154, -
3871, 0.846154, -
3872, 0.846154, -
3873, 0.846154, -
3874, 0.846154, -
3875, 0.846154, -
3876, 0.846154, -
3877, 0.846154, -
3878, 0.846154, -
3879, 0.846154, -
3880, 0.846154, -
3881, 0.846154, -
3882, 0.846154, -
3883, 0.846154, -
3884, 0.846154, -
3885, 0.846154, -
3886, 0.846154, -
3887, 0.846154, -
3888, 0.846154, -
3889, 0.846154, -
3890, 0.846154, -
3891, 0.846154, -
3892, 0.846154, -
3893, 0.846154, -
3894, 0.846154, -
3895, 0.846154, -
3896, 0.846154, -
3897, 0.846154, -
3898, 0.846154, -
3899, 0.846154, -
3900, 0.846154, -
3901, 0.846154, -
3902, 0.846154, -
3903, 0.846154, -
3904, 0.846154, -
3905, 0.846154, -
3906, 0.846154, -
3907, 0.846154, -
3908, 0.846154, -
3909, 0.846154, -
3910, 0.846154, -
3911, 0.846154, -
3912, 0.846154, -
3913, 0.846154, -
3914, 0.846154, -
3915, 0.846154, -
3916, 0.846154, -
3917, 0.846154, -
3918, 0.846154, -
3919, 0.846154, -
3920, 0.846154, -
3921, 0.846154, -
3922, 0.846154, -
3923, 0.846154, -
3924, 0.846154, -
3925, 0.846154, -
3926, 0.846154, -
3927, 0.846154, -
3928, 0.846154, -
3929, 0.846154, -
3930, 0.846154, -
3931, 0.846154, -
3932, 0.846154, -
3933, 0.846154, -
3934, 0.846154, -
3935, 0.846154, -
3936, 0.846154, -
3937, 0.846154, -
3938, 0.846154, -
3939, 0.846154, -
3940, 0.846154, -
3941, 0.846154, -
3942, 0.846154, -
3943, 0.846154, -
3944, 0.785714, Rebuilt
3945, 0.846154, -
3946, 0.846154, -
3947, 0.846154, -
3948, 0.846154, -
3949, 0.846154, -
3950, 0.846154, -
3951, 0.846154, -
3952, 0.846154, -
3953, 0.846154, -
3954, 0.846154, -
3955, 0.846154, -
3956, 0.846154, -
3957, 0.846154, -
3958, 0.846154, -
3959, 0.846154, -
3960, 0.846154, -
3961, 0.846154, -
3962, 0.846154, -
3963, 0.846154, -
3964, 0.846154, -
3965, 0.846154, -
3966, 0.846154, -
3967, 0.846154, -
3968, 0.846154, -
3969, 0.846154, -
3970, 0.846154, -
3971, 0.846154, -
3972, 0.846154, -
3973, 0.846154, -
3974, 0.846154, -
3975, 0.846154, -
3976, 0.846154, -
3977, 0.846154, -
3978, 0.846154, -
3979, 0.846154, -
3980, 0.846154, -
3981, 0.846154, -
3982, 0.846154, -
3983, 0.846154, -
3984, 0.846154, -
3985, 0.846154, -
3986, 0.846154, -
3987, 0.846154, -
3988, 0.846154, -
3989, 0.846154, -
3990, 0.846154, -
3991, 0.846154, -
3992, 0.846154, -
3993, 0.846154, -
3994, 0.846154, -
3995, 0.846154, -
3996, 0.846154, -
3997, 0.846154, -
3998, 0.846154, -
3999, 0.846154, -
4000, 0.846154, -
4001, 0.846154, -
4002, 0.846154, -
4003, 0.846154, -
4004, 0.846154, -
4005, 0.846154, -
4006, 0.846154, -
4007, 0.846154, -
4008, 0.846154, -
4009, 0.846154, -
4010, 0.846154, -
4011, 0.846154, -
4012, 0.846154, -
4013, 0.846154, -
4014, 0.846154, -
4015, 0.846154, -
4016, 0.846154, -
4017, 0.846154, -
4018, 0.846154, -
4019, 0.846154, -
4020, 0.846154, -
4021, 0.846154, -
4022, 0.846154, -
4023, 0.846154, -
4024, 0.846154, -
4025, 0.846154, -
4026, 0.846154, -
4027, 0.846154, -
4028, 0.846154, -
4029, 0.846154, -
4030, 0.846154, -
4031, 0.846154, -
4031, 0.846154, -
4033, 0.846154, -
4034, 0.846154, -
4035, 0.846154, -
4036, 0.846154, -
4037, 0.846154, -
4038, 0.846154, -
4039, 0.846154, -
4040, 0.846154, -
4041, 0.846154, -
4042, 0.846154, -
4043, 0.846154, -
4044, 0.846154, -
4045, 0.846154, -
4046, 0.846154, -
4047, 0.846154, -
4048, 0.846154, -
4049, 0.846154, -
4050, 0.846154, -
4051, 0.846154, -
4052, 0.846154, -
4053, 0.846154, -
4054, 0.785714, Rebuilt
4055, 0.846154, -
4056, 0.846154, -
4057, 0.846154, -
4058, 0.846154, -
4059, 0.846154, -
4060, 0.846154, -
4061, 0.846154, -
4062, 0.846154, -
4063, 0.846154, -
4064, 0.846154, -
4065, 0.846154, -
4066, 0.846154, -
4067, 0.846154, -
4068, 0.846154, -
4069, 0.846154, -
4070, 0.846154, -
4071, 0.846154, -
4072, 0.846154, -
4073, 0.846154, -
4074, 0.846154, -
4075, 0.846154, -
4076, 0.846154, -
4077, 0.846154, -
4078, 0.846154, -
4078, 0.846154, -
4080, 0.846154, -
4081, 0.846154, -
4082, 0.846154, -
4083, 0.846154, -
4084, 0.846154, -
4085, 0.846154, -
4086, 0.846154, -
4087, 0.846154, -
4088, 0.846154, -
4089, 0.846154, -
4090, 0.846154, -
4091, 0.846154, -
4092, 0.846154, -
4093, 0.846154, -
4094, 0.846154, -
4095, 0.846154, -
4096, 0.846154, -
4097, 0.846154, -
4098, 0.846154, -
4099, 0.846154, -
4100, 0.846154, -
4101, 0.846154, -
4102, 0.846154, -
4103, 0.846154, -
4104, 0.846154, -
4105, 0.846154, -
4106, 0.846154, -
4107, 0.785714, Rebuilt
4108, 0.923077, -
4109, 0.923077, -
4110, 0.923077, -
4111, 0.923077, -
4112, 0.923077, -
4113, 0.923077, -
4114, 0.923077, -
4115, 0.923077, -
4116, 0.923077, -
4117, 0.923077, -
4118, 0.923077, -
4119, 0.923077, -
4120, 0.923077, -
4121, 0.923077, -
4122, 0.923077, -
4123, 0.923077, -
4124, 0.923077, -
4125, 0.923077, -
4126, 0.923077, -
4127, 0.923077, -
4128, 0.923077, -
4129, 0.923077, -
4130, 0.923077, -
4131, 0.857143, -
4132, 0.857143, -
4133, 0.857143, -
4134, 0.857143, -
4135, 0.857143, -
4136, 0.857143, -
4137, 0.857143, -
4138, 0.857143, -
4139, 0.857143, -
4140, 0.857143, -
4141, 0.857143, -
4142, 0.857143, -
4143, 0.857143, -
4144, 0.857143, -
4145, 0.857143, -
4146, 0.857143, -
4147, 0.857143, -
4148, 0.857143, -
4149, 0.857143, -
4150, 0.857143, -
4151, 0.857143, -
4152, 0.857143, -
4153, 0.857143, -
4154, 0.857143, -
4155, 0.857143, -
4156, 0.857143, -
4157, 0.857143, -
4158, 0.857143, -
4159, 0.857143, -
4160, 0.857143, -
4161, 0.857143, -
4162, 0.857143, -
4163, 0.857143, -
4164, 0.857143, -
4165, 0.857143, -
4166, 0.857143, -
4167, 0.857143, -
4168, 0.857143, -
4169, 0.857143, -
4170, 0.857143, -
4171, 0.857143, -
4172, 0.857143, -
4173, 0.857143, -
4174, 0.857143, -
4175, 0.857143, -
4176, 0.857143, -
4177, 0.857143, -
4178, 0.857143, -
4179, 0.857143, -
4180, 0.857143, -
4181, 0.857143, -
4182, 0.857143, -
4183, 0.857143, -
4183, 0.857143, -
4185, 0.857143, -
4186, 0.857143, -
4187, 0.857143, -
4188, 0.857143, -
4189, 0.857143, -
4190, 0.857143, -
4191, 0.857143, -
4192, 0.857143, -
4193, 0.857143, -
4194, 0.857143, -
4195, 0.857143, -
4196, 0.857143, -
4197, 0.857143, -
4198, 0.857143, -
4199, 0.857143, -
4200, 0.857143, -
4200, 0.857143, -
4202, 0.857143, -
4203, 0.857143, -
4204, 0.857143, -
4205, 0.857143, -
4206, 0.857143, -
4207, 0.857143, -
4208, 0.857143, -
4209, 0.857143, -
4210, 0.857143, -
4211, 0.857143, -
4212, 0.857143, -
4213, 0.857143, -
4214, 0.857143, -
4215, 0.857143, -
4216, 0.857143, -
4217, 0.857143, -
4218, 0.857143, -
4219, 0.857143, -
4220, 0.857143, -
4221, 0.857143, -
4222, 0.857143, -
4223, 0.857143, -
4224, 0.857143, -
4225, 0.857143, -
4226, 0.857143, -
4227, 0.857143, -
4228, 0.857143, -
4229, 0.857143, -
4230, 0.857143, -
4231, 0.857143, -
4232, 0.857143, -
4233, 0.857143, -
4234, 0.857143, -
4235, 0.857143, -
4236, 0.857143, -
4237, 0.857143, -
4238, 0.857143, -
4239, 0.857143, -
4240, 0.857143, -
4241, 0.857143, -
4242, 0.857143, -
4243, 0.857143, -
4244, 0.857143, -
4245, 0.857143, -
4246, 0.857143, -
4247, 0.857143, -
4248, 0.857143, -
4249, 0.857143, -
4250, 0.857143, -
4251, 0.857143, -
4252, 0.857143, -
4253, 0.857143, -
4254, 0.857143, -
4255, 0.857143, -
4256, 0.857143, -
4257, 0.857143, -
4258, 0.857143, -
4259, 0.857143, -
4260, 0.857143, -
4261, 0.857143, -
4262, 0.857143, -
4263, 0.857143, -
4264, 0.857143, -
4265, 0.857143, -
4266, 0.857143, -
4267, 0.857143, -
4268, 0.857143, -
4269, 0.857143, -
4270, 0.857143, -
4271, 0.857143, -
4272, 0.857143, -
4273, 0.857143, -
4274, 0.857143, -
4275, 0.857143, -
4276, 0.857143, -
4277, 0.857143, -
4278, 0.857143, -
4279, 0.857143, -
4280, 0.857143, -
4281, 0.857143, -
4282, 0.857143, -
4283, 0.857143, -
4283, 0.857143, -
4285, 0.857143, -
4286, 0.857143, -
4287, 0.857143, -
4288, 0.857143, -
4289, 0.857143, -
4290, 0.857143, -
4291, 0.857143, -
4292, 0.857143, -
4293, 0.857143, -
4294, 0.857143, -
4295, 0.857143, -
4296, 0.857143, -
4297, 0.857143, -
4298, 0.857143, -
4299, 0.857143, -
4300, 0.857143, -
4301, 0.857143, -
4302, 0.857143, -
4303, 0.857143, -
4304, 0.857143, -
4305, 0.857143, -
4306, 0.857143, -
4307, 0.857143, -
4308, 0.857143, -
4309, 0.857143, -
4310, 0.857143, -
4311, 0.857143, -
4312, 0.857143, -
4313, 0.857143, -
4314, 0.857143, -
4315, 0.857143, -
4316, 0.857143, -
4317, 0.857143, -
4318, 0.857143, -
4319, 0.857143, -
4320, 0.857143, -
4321, 0.857143, -
4322, 0.857143, -
4323, 0.857143, -
4324, 0.857143, -
4325, 0.857143, -
4326, 0.857143, -
4326, 0.857143, -
4328, 0.857143, -
4329, 0.857143, -
4330, 0.857143, -
4331, 0.857143, -
4332, 0.857143, -
4333, 0.857143, -
4334, 0.857143, -
4335, 0.857143, -
4336, 0.857143, -
4337, 0.857143, -
4338, 0.857143, -
4339, 0.857143, -
4340, 0.857143, -
4341, 0.857143, -
4342, 0.857143, -
4343, 0.857143, -
4344, 0.857143, -
4345, 0.857143, -
4346, 0.857143, -
4347, 0.857143, -
4348, 0.857143, -
4349, 0.857143, -
4350, 0.857143, -
4351, 0.857143, -
4352, 0.857143, -
4353, 0.857143, -
4354, 0.857143, -
4355, 0.857143, -
4356, 0.857143, -
4357, 0.857143, -
4358, 0.857143, -
4359, 0.857143, -
4360, 0.857143, -
4361, 0.857143, -
4362, 0.857143, -
4363, 0.857143, -
4364, 0.857143, -
4365, 0.857143, -
4366, 0.857143, -
4367, 0.857143, -
4368, 0.857143, -
4369, 0.8, -
4370, 0.8, -
4371, 0.8, -
4372, 0.8, -
4373, 0.8, -
4374, 0.8, -
4375, 0.8, -
4376, 0.8, -
4377, 0.8, -
4378, 0.8, -
4379, 0.8, -
4380, 0.8, -
4381, 0.8, -
4382, 0.8, -
4383, 0.8, -
4384, 0.8, -
4385, 0.8, -
4386, 0.8, -
4387, 0.8, -
4388, 0.8, -
4389, 0.8, -
4390, 0.8, -
4391, 0.8, -
4392, 0.8, -
4393, 0.8, -
4394, 0.8, -
4395, 0.8, -
4396, 0.8, -
4397, 0.8, -
4398, 0.8, -
4399, 0.8, -
4400, 0.8, -
4401, 0.8, -
4402, 0.8, -
4403, 0.8, -
4404, 0.8, -
4405, 0.8, -
4406, 0.8, -
4407, 0.8, -
4408, 0.8, -
4409, 0.8, -
4410, 0.8, -
4411, 0.8, -
4412, 0.8, -
4413, 0.8, -
4414, 0.8, -
4415, 0.8, -
4416, 0.8, -
4417, 0.75, Rebuilt
4418, 0.923077, -
4419, 0.923077, -
4420, 0.923077, -
4421, 0.857143, -
4422, 0.857143, -
4422, 0.857143, -
4424, 0.857143, -
4425, 0.857143, -
4426, 0.857143, -
4427, 0.857143, -
4428, 0.857143, -
4429, 0.857143, -
4430, 0.857143, -
4431, 0.857143, -
4432, 0.857143, -
4433, 0.857143, -
4434, 0.857143, -
4435, 0.857143, -
4436, 0.857143, -
4437, 0.857143, -
4438, 0.857143, -
4439, 0.857143, -
4440, 0.857143, -
4441, 0.857143, -
4442, 0.857143, -
4443, 0.857143, -
4444, 0.857143, -
4445, 0.857143, -
4446, 0.857143, -
4447, 0.857143, -
4448, 0.857143, -
4449, 0.857143, -
4450, 0.857143, -
4450, 0.857143, -
4452, 0.857143, -
4453, 0.857143, -
4454, 0.857143, -
4455, 0.857143, -
4456, 0.857143, -
4457, 0.857143, -
4458, 0.857143, -
4459, 0.857143, -
4460, 0.857143, -
4461, 0.857143, -
4462, 0.857143, -
4462, 0.857143, -
4464, 0.857143, -
4465, 0.857143, -
4466, 0.857143, -
4467, 0.857143, -
4468, 0.857143, -
4469, 0.857143, -
4470, 0.857143, -
4471, 0.857143, -
4472, 0.857143, -
4473, 0.857143, -
4474, 0.857143, -
4475, 0.857143, -
4476, 0.857143, -
4477, 0.857143, -
4478, 0.857143, -
4479, 0.857143, -
4480, 0.857143, -
4481, 0.857143, -
4482, 0.857143, -
4483, 0.857143, -
4484, 0.857143, -
4485, 0.857143, -
4486, 0.857143, -
4487, 0.857143, -
4488, 0.857143, -
4489, 0.857143, -
4490, 0.857143, -
4491, 0.857143, -
4492, 0.857143, -
4493, 0.857143, -
4494, 0.857143, -
4495, 0.857143, -
4496, 0.857143, -
4497, 0.857143, -
4498, 0.857143, -
4499, 0.857143, -
4500, 0.857143, -
4501, 0.857143, -
4501, 0.857143, -
4503, 0.857143, -
4504, 0.857143, -
4505, 0.857143, -
4506, 0.857143, -
4507, 0.857143, -
4508, 0.857143, -
4509, 0.857143, -
4510, 0.857143, -
4511, 0.8, -
4512, 0.8, -
4513, 0.8, -
4514, 0.8, -
4515, 0.8, -
4516, 0.8, -
4517, 0.8, -
4518, 0.8, -
4519, 0.8, -
4520, 0.8, -
4521, 0.8, -
4522, 0.8, -
4523, 0.8, -
4524, 0.8, -
4525, 0.8, -
4526, 0.8, -
4527, 0.8, -
4528, 0.8, -
4529, 0.8, -
4530, 0.8, -
4531, 0.8, -
4532, 0.8, -
4533, 0.8, -
4534, 0.8, -
4535, 0.8, -
4536, 0.8, -
4537, 0.8, -
4538, 0.8, -
4539, 0.8, -
4540, 0.8, -
4541, 0.8, -
4542, 0.8, -
4543, 0.8, -
4544, 0.8, -
4545, 0.8, -
4546, 0.8, -
4547, 0.8, -
4548, 0.8, -
4549, 0.8, -
4550, 0.8, -
4551, 0.8, -
4552, 0.8, -
4553, 0.8, -
4554, 0.8, -
4555, 0.8, -
4556, 0.8, -
4557, 0.8, -
4558, 0.8, -
4559, 0.8, -
4560, 0.8, -
4561, 0.8, -
4562, 0.8, -
4563, 0.8, -
4564, 0.8, -
4565, 0.8, -
4566, 0.8, -
4567, 0.8, -
4568, 0.8, -
4569, 0.8, -
4570, 0.8, -
4571, 0.8, -
4572, 0.8, -
4573, 0.8, -
4574, 0.8, -
4575, 0.8, -
4576, 0.8, -
4577, 0.8, -
4578, 0.8, -
4579, 0.8, -
4580, 0.8, -
4580, 0.8, -
4582, 0.8, -
4583, 0.8, -
4584, 0.8, -
4585, 0.8, -
4586, 0.8, -
4587, 0.8, -
4588, 0.8, -
4589, 0.8, -
4590, 0.8, -
4591, 0.8, -
4592, 0.8, -
4593, 0.8, -
4594, 0.8, -
4595, 0.8, -
4596, 0.8, -
4597, 0.8, -
4598, 0.8, -
4599, 0.8, -
4600, 0.8, -
4601, 0.8, -
4602, 0.8, -
4603, 0.8, -
4604, 0.8, -
4605, 0.8, -
4606, 0.8, -
4607, 0.8, -
4608, 0.8, -
4609, 0.8, -
4610, 0.8, -
4611, 0.8, -
4612, 0.8, -
4613, 0.8, -
4614, 0.8, -
4615, 0.8, -
4616, 0.8, -
4617, 0.8, -
4618, 0.8, -
4619, 0.8, -
4620, 0.8, -
4621, 0.8, -
4622, 0.8, -
4623, 0.8, -
4624, 0.8, -
4625, 0.8, -
4626, 0.8, -
4627, 0.8, -
4628, 0.8, -
4629, 0.8, -
4630, 0.8, -
4631, 0.8, -
4632, 0.8, -
4633, 0.8, -
4634, 0.8, -
4635, 0.8, -
4636, 0.8, -
4637, 0.8, -
4638, 0.8, -
4639, 0.8, -
4640, 0.8, -
4641, 0.8, -
4642, 0.8, -
4643, 0.8, -
4644, 0.8, -
4645, 0.8, -
4646, 0.8, -
4647, 0.8, -
4648, 0.8, -
4649, 0.8, -
4650, 0.8, -
4651, 0.8, -
4652, 0.8, -
4653, 0.8, -
4654, 0.8, -
4655, 0.8, -
4656, 0.8, -
4657, 0.8, -
4658, 0.8, -
4659, 0.8, -
4660, 0.8, -
4661, 0.8, -
4662, 0.8, -
4663, 0.8, -
4664, 0.8, -
4665, 0.8, -
4666, 0.8, -
4667, 0.8, -
4668, 0.8, -
4669, 0.8, -
4670, 0.8, -
4671, 0.8, -
4672, 0.8, -
4673, 0.8, -
4674, 0.8, -
4675, 0.8, -
4676, 0.8, -
4677, 0.8, -
4678, 0.8, -
4679, 0.8, -
4680, 0.8, -
4681, 0.8, -
4682, 0.8, -
4683, 0.8, -
4684, 0.8, -
4685, 0.8, -
4686, 0.8, -
4687, 0.8, -
4688, 0.8, -
4689, 0.8, -
4690, 0.8, -
4691, 0.8, -
4692, 0.8, -
4693, 0.8, -
4694, 0.8, -
4695, 0.8, -
4696, 0.8, -
4697, 0.8, -
4698, 0.8, -
4699, 0.8, -
4700, 0.8, -
4701, 0.8, -
4702, 0.8, -
4703, 0.8, -
4704, 0.8, -
4705, 0.8, -
4706, 0.8, -
4707, 0.8, -
4708, 0.8, -
4709, 0.8, -
4710, 0.8, -
4711, 0.8, -
4712, 0.8, -
4713, 0.8, -
4714, 0.8, -
4715, 0.8, -
4716, 0.8, -
4717, 0.8, -
4718, 0.8, -
4719, 0.8, -
4720, 0.8, -
4721, 0.8, -
4722, 0.8, -
4723, 0.8, -
4724, 0.8, -
4725, 0.8, -
4726, 0.8, -
4727, 0.8, -
4728, 0.8, -
4729, 0.8, -
4730, 0.8, -
4731, 0.8, -
4732, 0.8, -
4733, 0.8, -
4734, 0.8, -
4735, 0.8, -
4736, 0.8, -
4737, 0.8, -
4738, 0.8, -
4739, 0.8, -
4740, 0.8, -
4741, 0.8, -
4742, 0.8, -
4743, 0.8, -
4744, 0.8, -
4745, 0.8, -
4746, 0.8, -
4747, 0.8, -
4748, 0.8, -
4749, 0.8, -
4750, 0.8, -
4751, 0.8, -
4752, 0.8, -
4753, 0.8, -
4754, 0.8, -
4755, 0.8, -
4756, 0.8, -
4757, 0.8, -
4758, 0.8, -
4759, 0.8, -
4760, 0.8, -
4761, 0.8, -
4762, 0.8, -
4763, 0.8, -
4764, 0.8, -
4765, 0.8, -
4766, 0.8, -
4767, 0.8, -
4768, 0.8, -
4769, 0.8, -
4770, 0.8, -
4771, 0.8, -
4772, 0.8, -
4773, 0.8, -
4774, 0.8, -
4775, 0.8, -
4776, 0.8, -
4777, 0.8, -
4778, 0.8, -
4779, 0.8, -
4780, 0.8, -
4781, 0.8, -
4782, 0.8, -
4783, 0.8, -
4784, 0.8, -
4785, 0.8, -
4786, 0.8, -
4787, 0.8, -
4788, 0.8, -
4789, 0.8, -
4790, 0.8, -
4791, 0.8, -
4792, 0.8, -
4793, 0.8, -
4794, 0.8, -
4795, 0.8, -
4796, 0.8, -
4797, 0.8, -
4798, 0.8, -
4799, 0.8, -
4800, 0.8, -
4801, 0.8, -
4802, 0.75, Rebuilt
4803, 0.923077, -
4804, 0.923077, -
4805, 0.923077, -
4806, 0.923077, -
4807, 0.857143, -
4808, 0.857143, -
4809, 0.857143, -
4810, 0.857143, -
4811, 0.857143, -
4812, 0.857143, -
4813, 0.857143, -
4814, 0.857143, -
4815, 0.857143, -
4816, 0.857143, -
4817, 0.857143, -
4818, 0.857143, -
4819, 0.857143, -
4820, 0.857143, -
4821, 0.857143, -
4822, 0.857143, -
4823, 0.857143, -
4824, 0.857143, -
4825, 0.857143, -
4826, 0.857143, -
4827, 0.857143, -
4828, 0.857143, -
4829, 0.857143, -
4830, 0.857143, -
4831, 0.857143, -
4832, 0.857143, -
4833, 0.857143, -
4834, 0.857143, -
4835, 0.857143, -
4836, 0.857143, -
4837, 0.857143, -
4838, 0.857143, -
4839, 0.857143, -
4840, 0.857143, -
4841, 0.857143, -
4842, 0.857143, -
4843, 0.857143, -
4844, 0.857143, -
4845, 0.857143, -
4846, 0.857143, -
4847, 0.857143, -
4848, 0.857143, -
4849, 0.857143, -
4850, 0.857143, -
4851, 0.857143, -
4852, 0.857143, -
4853, 0.857143, -
4854, 0.857143, -
4855, 0.857143, -
4856, 0.857143, -
4857, 0.857143, -
4858, 0.857143, -
4859, 0.857143, -
4860, 0.857143, -
4861, 0.857143, -
4862, 0.857143, -
4863, 0.857143, -
4864, 0.857143, -
4865, 0.857143, -
4866, 0.857143, -
4867, 0.857143, -
4868, 0.857143, -
4869, 0.857143, -
4870, 0.857143, -
4871, 0.857143, -
4872, 0.857143, -
4873, 0.857143, -
4874, 0.857143, -
4875, 0.8, -
4876, 0.8, -
4877, 0.8, -
4878, 0.75, Rebuilt
4879, 0.923077, -
4880, 0.923077, -
4881, 0.923077, -
4882, 0.923077, -
4883, 0.923077, -
4884, 0.923077, -
4885, 0.923077, -
4886, 0.923077, -
4887, 0.923077, -
4888, 0.923077, -
4889, 0.923077, -
4890, 0.923077, -
4891, 0.923077, -
4892, 0.923077, -
4893, 0.923077, -
4894, 0.923077, -
4895, 0.923077, -
4896, 0.857143, -
4897, 0.857143, -
4898, 0.857143, -
4899, 0.857143, -
4900, 0.857143, -
4901, 0.857143, -
4902, 0.857143, -
4903, 0.857143, -
4904, 0.857143, -
4905, 0.857143, -
4906, 0.857143, -
4907, 0.857143, -
4908, 0.857143, -
4909, 0.857143, -
4910, 0.857143, -
4911, 0.857143, -
4912, 0.857143, -
4913, 0.857143, -
4914, 0.857143, -
4915, 0.857143, -
4916, 0.857143, -
4917, 0.857143, -
4918, 0.857143, -
4919, 0.857143, -
4920, 0.857143, -
4921, 0.857143, -
4922, 0.857143, -
4923, 0.857143, -
4924, 0.857143, -
4925, 0.857143, -
4926, 0.857143, -
4927, 0.857143, -
4928, 0.857143, -
4929, 0.857143, -
4930, 0.857143, -
4931, 0.857143, -
4932, 0.857143, -
4933, 0.857143, -
4934, 0.857143, -
4935, 0.857143, -
4936, 0.857143, -
4937, 0.857143, -
4938, 0.857143, -
4939, 0.857143, -
4940, 0.857143, -
4941, 0.857143, -
4942, 0.857143, -
4943, 0.857143, -
4944, 0.857143, -
4945, 0.857143, -
4946, 0.857143, -
4947, 0.857143, -
4948, 0.857143, -
4949, 0.857143, -
4950, 0.857143, -
4951, 0.857143, -
4952, 0.857143, -
4953, 0.857143, -
4954, 0.857143, -
4955, 0.857143, -
4956, 0.857143, -
4957, 0.857143, -
4958, 0.857143, -
4959, 0.857143, -
4960, 0.857143, -
4961, 0.857143, -
4962, 0.857143, -
4963, 0.857143, -
4964, 0.857143, -
4965, 0.857143, -
4966, 0.857143, -
4967, 0.857143, -
4968, 0.857143, -
4969, 0.857143, -
4970, 0.857143, -
4971, 0.857143, -
4972, 0.857143, -
4973, 0.857143, -
4974, 0.857143, -
4975, 0.857143, -
4976, 0.857143, -
4977, 0.857143, -
4978, 0.857143, -
4979, 0.857143, -
4980, 0.857143, -
4981, 0.857143, -
4982, 0.857143, -
4983, 0.857143, -
4984, 0.857143, -
4985, 0.857143, -
4986, 0.857143, -
4987, 0.857143, -
4988, 0.857143, -
4989, 0.857143, -
4990, 0.857143, -
4991, 0.857143, -
4992, 0.857143, -
4993, 0.857143, -
4994, 0.857143, -
4995, 0.857143, -
4996, 0.857143, -
4997, 0.857143, -
4998, 0.857143, -
4999, 0.8, -
5000, 0.8, -
5001, 0.8, -
5002, 0.8, -
5003, 0.8, -
5004, 0.8, -
5005, 0.8, -
5006, 0.8, -
5007, 0.8, -
5008, 0.8, -
5009, 0.8, -
5010, 0.8, -
5011, 0.8, -
5012, 0.8, -
5013, 0.8, -
5014, 0.8, -
5015, 0.8, -
5016, 0.8, -
5017, 0.8, -
5018, 0.8, -
5019, 0.8, -
5020, 0.8, -
5021, 0.8, -
5022, 0.8, -
5023, 0.8, -
5024, 0.8, -
5025, 0.8, -
5026, 0.8, -
5027, 0.8, -
5028, 0.8, -
5029, 0.8, -
5030, 0.8, -
5031, 0.8, -
5032, 0.8, -
5033, 0.8, -
5034, 0.8, -
5035, 0.8, -
5036, 0.8, -
5037, 0.8, -
5038, 0.8, -
5039, 0.8, -
5040, 0.8, -
5041, 0.8, -
5042, 0.8, -
5043, 0.8, -
5044, 0.8, -
5045, 0.8, -
5046, 0.8, -
5047, 0.8, -
5048, 0.8, -
5048, 0.8, -
5050, 0.8, -
5050, 0.8, -
5052, 0.8, -
5053, 0.8, -
5054, 0.8, -
5055, 0.8, -
5056, 0.8, -
5057, 0.8, -
5058, 0.8, -
5059, 0.8, -
5060, 0.8, -
5061, 0.8, -
5062, 0.8, -
5063, 0.8, -
5064, 0.8, -
5065, 0.8, -
5066, 0.8, -
5067, 0.8, -
5068, 0.8, -
5069, 0.8, -
5070, 0.8, -
5071, 0.8, -
5072, 0.8, -
5073, 0.8, -
5074, 0.8, -
5075, 0.8, -
5076, 0.8, -
5077, 0.8, -
5078, 0.8, -
5079, 0.8, -
5080, 0.8, -
5081, 0.8, -
5082, 0.8, -
5083, 0.8, -
5084, 0.8, -
5085, 0.8, -
5086, 0.8, -
5087, 0.8, -
5088, 0.8, -
5089, 0.8, -
5090, 0.8, -
5091, 0.8, -
5092, 0.8, -
5093, 0.8, -
5094, 0.8, -
5095, 0.8, -
5096, 0.8, -
5097, 0.8, -
5098, 0.8, -
5099, 0.8, -
5100, 0.8, -
5101, 0.8, -
5102, 0.8, -
5103, 0.8, -
5104, 0.8, -
5105, 0.8, -
5106, 0.8, -
5107, 0.8, -
5108, 0.8, -
5109, 0.8, -
5110, 0.8, -
5111, 0.8, -
5112, 0.8, -
5113, 0.8, -
5114, 0.8, -
5115, 0.8, -
5116, 0.8, -
5117, 0.8, -
5118, 0.8, -
5119, 0.8, -
5120, 0.8, -
5121, 0.8, -
5122, 0.8, -
5123, 0.8, -
5124, 0.8, -
5125, 0.8, -
5126, 0.8, -
5127, 0.8, -
5128, 0.8, -
5129, 0.8, -
5130, 0.8, -
5131, 0.8, -
5132, 0.8, -
5133, 0.8, -
5134, 0.8, -
5135, 0.8, -
5136, 0.8, -
